floresco	to blossom, flower, bloom
floreus	of flowers, flowery
floridulus	somewhat blooming
floridus	in bloom, flowering
florilegus	flower-culling
florus	bright, gleaming
flos	blossom, flower
flosculus	a little flower, flow eret
fluctuatio	a wavering, vacillation
fluctuo	to move in waves, wave, undulate, fluctuate
fluctuor	to waver, be in doubt, hesitate
fluctus	a flood, flow, tide, wave, billow, surge
fluens	lax, relaxed, lank
fluenta	a flow, flood, stream, river
fluentisonus	waveresounding
fluidus	flowing, fluid, moist
fluito	to float, flow
flumen	flowing, flood, stream, running water
flumineus	of a river, river-run
fluo	to flow, stream
fluvialis	of a river, river-, fluvial
fluviatilis	of a river
fluvius	a river
fluxus	flowing, loose, slack
focale	a neck-cloth
foculus	a sacrificial hearth, fire-pan, brazier
focus	a fire-place, hearth
fodico	to dig, jog, poke
fodio	to dig, dig up
foede	foully, cruelly, basely, horribly
foederatus	leagued, confederated, allied
foedifragus	leaguebreaking, perfidious
foeditas	foulness, filthiness, hideousness, ugliness, deformity
foedo	to make foul, defile, pollute, disfigure, mutilate, mar, deform
foedus	foul, filthy, loathsome, repulsive, ugly, unseemly, detestable, abominable, horrible
foedus2	a league, treaty, compact, alliance
foliatum	an ointment of leaves of spikenard, nard-oil
folium	leaf
folliculus	a small bag, little sack
follis	a pair of bellows
fomentum	a warm application, poultice, fomentation
fomes	kindling-wood, tinder
fons	a spring, fountain, well, source
fontanus	of a spring, from a fountain, spring-
fonticulus	a little spring
for	to speak, say
forabilis	that may be pierced, vulnerable
foramen	an opening, aperture, orifice, hole
foras	out through the doors, out of doors, forth, out
forceps	a pair of tongs, pincers, forceps
fordus	with young, pregnant
forensis	of the market, of the forum, public, forensic
forica	a public privy
foris	a door, gate
foris2	out at the doors, out of doors, abroad, without
forma	form, contour, figure, shape, appearance, looks
formica	an ant, pismire
formidabilis	causing fear, terrible, formidable
formido2	fearfulness, fear, terror, dread, awe
formidulose	fearfully, terribly
formidulosus	producing fear, dreadful, terrible, terrific
formo	to shape, fashion, form, build
formose	gracefully
formositas	beauty
formosus	finely formed, beautiful, handsome
formula	a form, draft, contract, covenant, agreement, regulation
formus	warm
fornacalis	of ovens
fornacula	a small oven, little furnace
fornax	a furnace, oven, kiln
fornicatus	vaulted, arched
fornix	an arch, vault, cellar
foro	bore, pierce
fors	chance
forsan	perhaps, perchance, peradventure
forsit	perhaps
forsitan	perhaps, peradventure, it may be that
fortasse	perhaps, peradventure, probably, possibly
fortassis	perhaps, probably, possibly, it may be that
forte	by chance
forticulus	somewhat bold, rather brave
fortis	strong, brave
fortiter	strongly, powerfully, vigorously
fortitudo	strength, force
fortuito	by chance, accidentally, fortuitously, casually
fortuitus	happening by chance, casual, accidental, fortuitous
fortuna	fortune, luck
fortunate	prosperously
fortunatus	prospered, prosperous, lucky, happy, fortunate
fortuno	to make prosperous, make happy, speed, further, prosper, bless
foruli	a book-case
forum	open space, public place, court, market-place
forus	a gangway
fossa	a dilch, trench, fosse
fossio	a digging
fossor	a digger, delver, ditcher
fossus	P. of fodio
fotus	P. of foveo
fovea	a small pit
foveo	to warm, keep warm
fractus	interrupted, irregular
fragilis	easily broken, brittle, fragile
fragilitas	fragility, weakness, frailty
fragmen	a broken piece, fragment
fragmentum	a piece broken off, piece, remnant, fragment
fragor	a crashing, crash, noise, din
fragosus	broken, rough, uneven
fragrans	sweet-smelling, fragrant
fragum	strawberry
framea	a spear, javelin
frango	to break in pieces, dash to pieces, shiver, shatter, fracture
frater	brother
fraterculus	a little brother
fraterne	in a brotherly manner
fraternitas	brotherhood, fraternity
fraternus	of a brother, brotherly, fraternal
fratricida	a brother’s murderer, fratricide
fraudatio	a cheating, deceiving, deceit, fraud
fraudator	a cheat, deceiver, defrauder
fraudatus	P. of fraudo
fraudo	to cheat, beguile, defraud, rob
fraudulentus	cheating, deceitful, fraudulent
fraus	a cheating, deceit, imposition, fraud
fraxineus	of ashwood, ashen
fraxinus2	of ash-wood, ashen
fremebundus	muttering, murmuring
fremens	P. of fremo
fremidus	murmuring
fremitus	a rushing, resounding, murmuring, humming, loud noise
fremo	to roar, resound, growl, murmur, rage, snort, howl
fremor	a low roaring, murmur
frendo	to gnash, gnash the teeth
freni	plur. of frenum
freno	to furnish with a bridle, curb, bridle
frenum	a bridle, curb, bit
frenus	see frenum
frequens	often, regular, constant, repeated, assiduous
frequentatio	a frequent use, crowding
frequentatus	full, rich, abounding
frequenter	often, frequently
frequentia	an assembling in great numbers, concourse, multitude, crowd, throng
frequento	to visit frequently, frequent, resort to, do frequently, repeat
fretensis	of a narrow sea
fretum	a strait, sound, channel
fretus	leaning, supported, relying, depending, trusting, daring, confident
fretus2	reliance, confidence
frico	to rub, rub down
frictus	I. P. of frico
frigeo	to be cold, be chilly, freeze
frigero	to cool, refresh with coolness
frigesco	to grow cold, be chilled
frigidulus	chilly, somewhat faint
frigidus	cold, cool, chill, chilling
frigo	to roast, parch, fry
frigus	cold, coldness, coolness, chilliness
fritillus	a little rattling box, dice-box
frivolus	trifling, frivolous, pitiful, sorry, worthless
frondator	one who strips off leaves, a dresser, pruner
frondeo	to put forth leaves, be in leaf, become green
frondesco	to become leafy, put forth leaves, shoot
frondeus	covered with leaves, leafy
frondifer	leaf-bearing
frondosus	full of leaves, leafy
frons	foliage, garland
frons2	the forehead, brow, front
frontale	a frontlet, metal band for the forehead
fronto	one with a large forehead
fructuosus	abounding in fruit, fruitful, productive, profitable, advantageous
fructus2	an enjoying, enjoyment, delight, satisfaction
frugalis	thrifty, temperate, frugal, provident, worthy
frugalitas	economy, temperance, thriftiness, frugality
frugaliter	temperately, thriftily, frugally, economically
frugi	useful, fit, proper, worthy, honest, discreet, virtuous, temperate, frugal
frugifer	fruit-bearing, fruitful, fertile
frugilegus	fruit-gathering
fruiturus	P. of fruor
frumentarius	of corn
frumentatio	a providing of corn, foraging
frumentator	a provider of corn, purchaser of grain
frumentor	to fetch corn, forage, purvey
frumentum	corn, grain, harvested grain
fruor	to derive enjoyment from, enjoy, delight in
frustra	(in deception, in error); in vain
frustratio	a deception, disappointment, rendering vain
frustror	to deceive, dis appoint, trick, elude, frustrate
frustum	a piece, bit
frutex	a shrub, bush
fruticetum	a thicket, covert
fruticor	to put forth shoots, sprout, become bushy
fruticosus	full of shrubs, bushy
frux	fruit, produce, pulse, legumes
fucatus	painted, colored, falsified, counterfeit
fuco	to color, paint, dye
fucosus	painted, colored, beautified, counterfeit, spurious
fucus2	a drone
fuga	fleeing, flight, running away
fugacius	timidly, in readiness for flight
fugatus	P. of fugo
fugax	apt to flee, fleeing, timid, shy
fugiendus	to be avoided
fugiens	fleeing, fleeting
fugio	to flee, escape
fugitans	avoiding, averse to
fugitivus	fleeing away, fugitive
fugito	to flee eagerly, flee in haste, avoid, shun
fugo	to cause to flee, put to flight, drive off, chase away, rout, discomfit
fui	perf. of sum
fulcimen	a prop, support, pillar
fulcio	to prop up, keep up by props, stay, support
fulcrum	a bedpost, foot of a couch
fulgens	shining, bright, dazzling, glistening
fulgeo	to flash, lighten
fulgor	lightning, a flash of lightning
fulgur	flashing lightning, lightning
fulguralis	of lightning, of thunderbolts
fulgurator	an interpreter of lightning
fulguro	to lighten
fulica	a coot
fuligo	soot
fulix	a coot
fulmen	a lightning flash, stroke of lightning, fire, thunderbolt
fulmineus	of lightning
fulmino	to lighten, hurl lightnings
fultura	a prop, support
fultus	P. of fulcio
fulvus	deep yellow, reddish yellow, gold-colored, tawny
fumans	P. of fumo
fumeus	full of smoke, smoky
fumidus	full of smoke, smoky, smoking
fumifer	producing smoke, smoking, steaming
fumificus	smoking, steaming
fumo	to smoke, steam, reek, fume
fumosus	full of smoke, smoky
fumus	smoke, steam, fume
funale	a wax torch, taper
funambulus	a ropedancer
functio	a discharging, performance, execution
functus	P. of fungor
funda	a sling
fundamen	a foundation
fundamentum	a foundation, ground-work, basis
fundator	a founder
fundatus	established, fixed, firm
funditor	a slinger
funditus	from the bottom, from the foundation
fundo	 to pour, pour out, shed
fundo2	to lay the bottom, make a foundation, found, begin
fundus	the bottom, lowest part
funebris	of a funeral, funeral-, funereal
funereus	of a funeral, funereal
funero	to bury
funesto	to pollute with murder, defile with slaughter
funestus	causing death, deadly, fatal, destructive, pernicious, calamitous, mournful, dismal
fungor	to busy oneself, be engaged, perform, execute, administer, discharge, observe, do
fungus	a mushroom, fungus
funiculus	a slender rope, cord
funis	a rope, sheet, line, cord
funus	a funeral procession, funeral rites, burial, funeral
fur	a thief
furaciter	thievishly
furatus	in secret, by stealth
furax	given to stealing, thievish
furca	a two-pronged fork
furcifer	a yoke-bearer, gallows rogue, hang-dog, rascal
furcilla	a little fork, pitchfork
furcula	a forked prop
furens	raging, wild, mad, furious, distracted
furenter	furiously
furfures	bran
furia	a fury, scourge, curse
furialis	of the Furies, like the Furies, furious, raging, dreadful, fearful
furialiter	furiously, madly
furiatus	enraged, maddened, wild
furibundus	raging, mad, furious
furio	to drive mad, madden, infuriate
furiose	madly
furiosus	full of madness, mad, raging, furious
furnus	an oven
furo	to rage, rave, be out of one’s mind, be mad, be furious
furor	to steal, purloin, pilfer
furor2	a raving, rage, madness, fury, passion
furtim	by stealth, secretly, privily, furtively, clandestinely
furtive	stealthily, secretly, furtively
furtivus	stolen, purloined, pilfered
furto	by stealth, secretly
furtum	theft, robbery
furunculus	a petty thief, pilferer
furvus	dark, gloomy, swarthy, black
fuscina	a three-pronged spear, trident
fusco	to make swarthy, blacken
fuscus	dark, swarthy, dusky, tawny
fuse	copiously, diffusely
fusilis	molten, fluid, liquid
fusio	an outpouring, effusion
fustis	a knobbed stick, cudgel, staff, club
fustuarium	a cudgelling to death
fusus	stretched out, lying, recumbent, prostrate
fusus2	a spindle
futtile	a water-vessel, broad above and pointed below, used in sacrifices
futtilis	that easily pours out, that cannot contain
futtilitas	worthlessness, emptiness, vanity
futuo	to have carnal connection
futurus	going to be, yet to be, to come, future
fututio	copulation
fīlia	daughter
gaesum	a heavy iron javelin
galba	a worm, the ash-borer; in Gallic, paunch
galbaneus	of galbanum
galbina	pale green garments
galea	a helmet, head-piece
galeatus	helmed, wearing a helmet
galeritus	wearing a hood, rustic in attire
galerus	a conical cap of leather, fur cap
galla2	a gall-apple, gall-nut (an excrescence on the oak, caused by insects)
galli	I. See 2 Gallus
gallica	a Gallic shoe, galosh
gallina	a hen, domestic hen
gallinaceus	of hens, of fowls
gallinarius	a keeper of poultry
gallus	a cock, domestic cock
gallus	of Gaul, Gallic
gallus2	river, tributary of Sagaris; pl priests of Cybele
gallus3	cognomen in gens Cornelia, Aquilia, Sulpicia
ganea	an eating-house, cook-shop, ordinary (of bad repute)
ganeo	a glutton, debauchee
ganeum	an eating-house
gangaba	a porter
gangeticus	of the Ganges
gannio	to bark, snarl, growl
garamantis	of the Garamantes
garrio	to chatter, prate, prattle, chat
garrulitas	a chattering, babbling, prating, garrulity
garrulus	chattering, prattling, prating, talkative, garrulous
garum	a rich sauce made of small fish
gaudens	joyful, glad, cheerful
gaudeo	to rejoice, be glad, be joyful, take pleasure, be pleased, delight
gaudium	inward joy, joy, gladness, delight
gausape	a rough woollen cloth
gavisus	P. of gaudeo
gaza	a treasure, royal treasury
gelide	coldly, indifferently
gelidus	icy cold, very cold, icy, frosty
gelo	to freeze, congeal
gelu	frost, cold, ice
gemebundus	groaning, sighing
gemellipara	twin-bearing, mother of twins
gemellus	born together, twin-born, twin-
gemens	P. of gemo
geminatio	a doubling
